,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365,Range,UpperRange,LowerRange
53,53,2017-02-16,BANKNIFTY,2017-03-02,PE,20500.0,0.0,0.0,0.0,1564.8,0.0,388.4,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,-0.674424480427,0.0576945559424,-5.3272720051,14.2797744937,0.00102762324346,103.744506836,350.493486829,20594.1934868,19893.2065132
54,54,2017-02-16,BANKNIFTY,2017-03-02,CE,20600.0,0.0,0.0,0.0,114.65,0.0,147.8,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,0.231711007771,-5.3434348615,1.78117097286,12.0885859835,0.000869937542975,13.9036178589,350.493486829,20594.1934868,19893.2065132
55,55,2017-02-16,BANKNIFTY,2017-03-02,PE,20600.0,0.0,0.0,0.0,1450.0,0.0,453.4,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,-0.768288992229,1.39806698012,-6.08391450903,12.0885859835,0.000869937542975,99.2469787598,350.493486829,20594.1934868,19893.2065132
56,56,2017-02-16,BANKNIFTY,2017-03-02,CE,20700.0,0.0,0.0,0.0,100.3,0.0,118.15,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,0.155548575159,-4.0157134593,1.19694603491,9.46938651125,0.000681450654885,14.9612426758,350.493486829,20594.1934868,19893.2065132
57,57,2017-02-16,BANKNIFTY,2017-03-02,PE,20700.0,0.0,0.0,0.0,1534.85,0.0,523.55,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,-0.844451424841,2.75851411941,-6.70631947359,9.46938651125,0.000681450654885,107.319355011,350.493486829,20594.1934868,19893.2065132
58,58,2017-02-16,BANKNIFTY,2017-03-02,CE,20800.0,0.0,0.0,0.0,75.25,0.0,93.45,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,0.0983044290025,-2.81847420154,0.757114460309,6.87145972832,0.000494494625002,14.8773193359,350.493486829,20594.1934868,19893.2065132
59,59,2017-02-16,BANKNIFTY,2017-03-02,PE,20800.0,0.0,0.0,0.0,1548.7,0.0,598.6,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,-0.901695570997,3.98847911427,-7.18433107481,6.87145972832,0.000494494625002,110.83984375,350.493486829,20594.1934868,19893.2065132
60,60,2017-02-16,BANKNIFTY,2017-03-02,CE,20900.0,0.0,0.0,0.0,109.4,0.0,72.9,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,0.0584068036201,-1.84585368761,0.450168061398,4.6242044794,0.000332774163042,19.5159912109,350.493486829,20594.1934868,19893.2065132
61,61,2017-02-16,BANKNIFTY,2017-03-02,PE,20900.0,0.0,0.0,0.0,1403.55,0.0,677.8,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,-0.94159319638,4.9938253653,-7.52945750033,4.6242044794,0.000332774163042,104.252815247,350.493486829,20594.1934868,19893.2065132
62,62,2017-02-16,BANKNIFTY,2017-03-02,CE,21000.0,0.0,0.0,0.0,95.15,0.0,56.1,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,0.0325928059643,-1.12761975834,0.251367354942,2.8890665484,0.000207907480498,20.1292037964,350.493486829,20594.1934868,19893.2065132
63,63,2017-02-16,BANKNIFTY,2017-03-02,PE,21000.0,0.0,0.0,0.0,1488.65,0.0,760.75,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,-0.967407194036,5.74478503167,-7.7664382334,2.8890665484,0.000207907480498,112.173080444,350.493486829,20594.1934868,19893.2065132
